,,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081
ssp245,Raw,Q05,0.07683905185933333,0.09415703936866666,0.10835844670266666,0.12156883322599998,0.13418347759799998,0.15374641160666666,0.1750329752666667,0.19528428992000002,0.20952220519333334,0.22677763054666666,0.24918325962666668,0.27088956428000005,0.29183367336000005,0.3115124195,0.32675391769333334,0.33452201917333335,0.35415975526000004,0.3727323825866667,0.3938425262533333,0.41005772756666675,0.42526657017333336,0.44402589269333337,0.4620867890866667,0.4799694952733333,0.49963923130000004,0.5163199768,0.5322638029066667,0.5506200257799999,0.5717377471199999,0.5934624874866666,0.61242603624,0.6326466248133333,0.6518362628533333,0.67128431828,0.6909576620533332,0.71023890738,0.72761481636,0.7445578953133333,0.7599486591533333,0.7764218073533334,0.7947416335066667,0.80894031352,0.82538233582,0.8404438650666667,0.8578792577733334,0.8764090482799999,0.8913392762400001,0.9081802207733333,0.9229462035333333,0.9361378278000001,0.9536722400466666,0.9705108628933333,0.9851842814666666,1.0015444457333333,1.0192948915333333,1.0340860108666667,1.0481920933333335,1.0638603683333334,1.0795481112,1.091351913266667,1.1002893114,1.1136850739333333,1.1272603310666667,1.1409443388666667,1.1550844724666667,1.1692439011333335,1.1808455526000001,1.1943444915333334,1.2096453515333334,1.2188605339333332,1.226644294666667,1.2337613372,1.2438757186666667,1.2519335435333334,1.2584599920666666,1.2664367435333335,1.2750255369333332,1.2837425964666667,1.2936691882666667,1.300961528,1.3084604464666665,1.3165818013022228
ssp245,Raw,Q50,0.1460276573,0.1716414443333333,0.19441243533333333,0.22284484259999995,0.24949095923333334,0.27375879263333336,0.2964520911333333,0.32142541250000006,0.3491692332333334,0.3798170219666667,0.409253476,0.43441743683333334,0.46353796973333344,0.4920954571666667,0.5169418872666666,0.5435915830999999,0.5732629103000001,0.6005817300666667,0.6291385765666667,0.6597305550333333,0.6926462157,0.7255811224,0.7560803258666667,0.7872878093333332,0.816179956,0.8458575802,0.8744491116666667,0.8994277054333333,0.9252952558666667,0.9508290223333334,0.9805070092666667,1.0074519264333333,1.0336108746666666,1.06270484,1.0904650056666665,1.1171129753333333,1.141715561,1.1666276256666666,1.1930274933333334,1.220184902,1.2435441376666667,1.2700180153333334,1.2967671146666668,1.324967685,1.354605971,1.3837150713333335,1.4121145333333336,1.4359396476666666,1.4608455923333334,1.4862506733333334,1.5107854583333333,1.5314684286666669,1.5546754763333333,1.5763275446666667,1.6034178306666667,1.62428481,1.6465845829999999,1.6717122593333331,1.6916443506666667,1.7117708663333335,1.7276354223333332,1.7478681326666667,1.7677408363333331,1.786218356,1.804908138,1.824426357,1.8411811613333333,1.8586579676666668,1.8753524663333334,1.8936622693333334,1.9100203,1.928860144,1.9480054736666668,1.9648302646666667,1.9812307236666669,1.9989050513333335,2.015532353333333,2.031174137666667,2.0431162653333335,2.053456413333333,2.0637513113333337,2.0859839237555584
ssp245,Raw,Q95,0.2238239136533334,0.2618075347466668,0.30041880241333346,0.3377805934066667,0.37592179506666684,0.41866046394000017,0.4644486967666668,0.5089152446666668,0.5533805340000001,0.5991203136533335,0.6456157832533335,0.6896029266666668,0.7333543161266669,0.7774932393333337,0.8226915815000003,0.8760383799400003,0.9193840402400003,0.9588200878200004,1.0008103429733337,1.043013473926667,1.0838023592133335,1.1258191805600004,1.1651251013333337,1.2036544347333338,1.241292042666667,1.2786579037333337,1.3129705776666667,1.3495734786666673,1.3859186836666668,1.423436597466667,1.461155659466667,1.5010210649333338,1.541553822266667,1.5823007056666671,1.6220163802666672,1.660078398866667,1.696523504666667,1.7346973848666671,1.7685171345333337,1.8070432854000005,1.8456385921333336,1.8827483000666672,1.921237719666667,1.9575988565333333,1.9921772699333335,2.0261761021333338,2.062055710733334,2.0957555583333334,2.1298185926666675,2.1622723384666673,2.1932317285333336,2.2245492785333343,2.254408076466667,2.284953522466667,2.3150942992,2.3442926259333334,2.3736134849333337,2.402702550266667,2.429641696466667,2.454278764400001,2.480647357466667,2.506453291466667,2.530366630533334,2.5558930430000006,2.5868700164000007,2.6167340836666675,2.6438181762000004,2.6694132469333343,2.6967031751333344,2.7223385778666676,2.7473104066000005,2.7709644765333343,2.7957184982666674,2.818278236066668,2.8418015016666676,2.8683301445333336,2.891691551933334,2.917558691933334,2.9381283352000005,2.9639673864666674,2.985050847,3.0103868455866714
ssp370,Constrained,Q05,0.07263307359793399,0.08455881770907504,0.0969447797418939,0.11067770304448495,0.12242513070769452,0.13552223837236899,0.1485925352939275,0.16528732731904824,0.18150322937819482,0.196422595412179,0.21399285847562313,0.2312682725129606,0.24659218875761127,0.26298316605696104,0.28024021069597976,0.29801575446347944,0.31674258799425514,0.33562365652151266,0.3567751777776614,0.37592363301681125,0.39621790078042224,0.41694575318922134,0.43922347444086296,0.45909499527201536,0.48414294034038585,0.5084232468796049,0.5325351850049054,0.556255429764659,0.5751166485114524,0.599311177944068,0.630708869407917,0.6588068524214564,0.6860884845235776,0.7109369967694258,0.7361606281496443,0.7617046591671649,0.7888202541808416,0.8159942590343312,0.8405366944605612,0.8673870444901591,0.890866109623015,0.9175462025836914,0.9446791169407257,0.9745003044768522,0.9958755214855485,1.0174042041493896,1.0453294527294028,1.0751434873151662,1.1033920250543419,1.127390752726429,1.1506318749071733,1.1766803594487245,1.1957144564005258,1.2230455752789913,1.2508499131074797,1.2764431548538469,1.2990227303788031,1.3259031193863293,1.3500473575023058,1.3807810099205948,1.405613666657682,1.433663760963789,1.4634456197023964,1.491906252263525,1.524881462348833,1.5579832613011018,1.5897543496809223,1.6132755084976396,1.642306124591271,1.6753587471715472,1.7077317263510183,1.7357919899924115,1.7635921450387866,1.7933555937596963,1.8229487887655214,1.852293556151886,1.8798637926671775,1.9127403010056117,1.9507256842227738,1.982579902857112,2.0156931358842134,2.041970261589148
ssp370,Constrained,Q50,0.11961981586998395,0.14287039490414147,0.16423850457833702,0.18451367122372533,0.2050477420427581,0.22511936825895631,0.2471537645038625,0.271909575704339,0.29760395848782456,0.32023543273995814,0.3436576871689951,0.3695946928628797,0.3950262342247586,0.4203441784069682,0.44493030056967936,0.46951855192190095,0.49654663743265814,0.5251485605407246,0.5558485151102976,0.5843156056442783,0.6120725923552114,0.6417011259288883,0.6706510673437222,0.6983039405545878,0.7246951063538423,0.7515479978140286,0.7818537016680785,0.8137493647460753,0.842619431068046,0.8693401495700049,0.9008987046075525,0.9360153951614333,0.9676274650961552,0.9930940382358154,1.0232201754922525,1.0565252752506398,1.0913415561276343,1.123690017706686,1.1528234200424219,1.1776952035917139,1.2135909003408014,1.2451574415687148,1.2777778154474853,1.3112596537682797,1.3461363590860767,1.378441486391477,1.4083435001441285,1.4406514269195043,1.4755999033527651,1.511651657660746,1.5463241911582568,1.5801430133853314,1.6184688120645276,1.6559728907800266,1.6946691569408336,1.7339827011754574,1.7716650872993804,1.80967719760774,1.842230072351781,1.8755764681089786,1.9084173218682672,1.9478271393414135,1.9875829801772509,2.0235719272362913,2.0612847899498727,2.098191271819282,2.141352965028753,2.1794439682035684,2.214895934182995,2.2546937260914977,2.2976990406622897,2.3347920078229056,2.368928695920317,2.4079991023478766,2.4472822907030016,2.4860076348048796,2.521947653440323,2.5608158092689703,2.603896251491221,2.644040202127162,2.680872682420823,2.7189337753085154
ssp370,Constrained,Q95,0.1767577113861629,0.20730218485606722,0.23819745376261578,0.26105661895118454,0.2887943345237845,0.31811553833166945,0.34919527324249344,0.3820166034082269,0.4174249651568054,0.4594346217539765,0.4980808573362692,0.5337521299301803,0.5689772376691146,0.5943073138894227,0.640093406142069,0.6756603314482511,0.7122488621654065,0.74918087473004,0.7783321997731257,0.8156657574687634,0.8531961598283438,0.8919583058707495,0.9304845330285199,0.9710079004915025,1.0095015234939315,1.046177687125233,1.0924684967520277,1.1302316235223173,1.1695859694662956,1.207054625658789,1.2478994462554251,1.2810150083185112,1.3324081614399492,1.3720128915353005,1.4141298682445467,1.4569823739797103,1.499304028063074,1.540771993633241,1.5789285632214227,1.6191550571792188,1.6632933663561211,1.7008855884630627,1.7422164689155475,1.784715154539137,1.827676668168417,1.8781677949785074,1.9226610817529852,1.9654590282798425,2.0081305982003705,2.0539155003215255,2.097887140639234,2.1424420198916083,2.1894986728491976,2.237103597176276,2.2806600820319987,2.330237423163361,2.3788340997491715,2.426782635836202,2.476014622585416,2.524755691971779,2.572802423499903,2.6209322599367106,2.6687134733436486,2.7177872201672493,2.765261021957477,2.8160131954728036,2.8672582037848025,2.9195646484712228,2.9701215349865415,3.0208442435081753,3.0717500854847586,3.1241977004016053,3.1725153839134204,3.226374726570834,3.284160594224525,3.3411079040241973,3.395601414897135,3.4496181033675946,3.504535460516886,3.5535022729432826,3.6126428046134627,3.6668706544078025
ssp370,Raw,Q05,0.07206132221599999,0.08717752619666667,0.10120827338666667,0.11518313148200003,0.12685808664133333,0.143832886826,0.16146316437333336,0.17751381310666667,0.19115587754533334,0.208591030438,0.22549426891333335,0.24760913001333332,0.26531347404,0.2835023820266666,0.3010479713,0.32009537738,0.3436532081133334,0.36088521128,0.37638545189333333,0.39321441489000003,0.41440004468999997,0.43318686867333334,0.4540157699866667,0.47646577199000006,0.5013995264200001,0.5264547204166666,0.5529656434833333,0.5707784162933333,0.58693007102,0.6108198534700001,0.6459211821999999,0.6801251651833334,0.7074447046333333,0.7312648945999999,0.7578188176999999,0.7789398302233334,0.8025594480633332,0.8323749386133333,0.8609532224633334,0.8916806384266668,0.9142904593166667,0.94009513084,0.9651163072733334,0.98979839433,1.0119937220333333,1.0384041252,1.0713558713333333,1.1069050241333331,1.139418262333333,1.1670736520666667,1.1898813516666669,1.213346537166667,1.2415988129666669,1.2717320318,1.2960070213333335,1.3197403957333333,1.3483194287,1.376061057,1.3980715131333332,1.4196200102333334,1.4538374831999998,1.4863041116666666,1.5136313240999997,1.5421612547999999,1.583486309033333,1.62153892,1.6553382496666664,1.6776477845333335,1.705311977,1.7421575826666669,1.7767802116000002,1.8059855558333335,1.8346702078333337,1.8680938223333332,1.9005359336666665,1.9310325006,1.9597842388000004,1.9962459643666668,2.038063754,2.0733566940666663,2.1075579790999996,2.1364167328933417
ssp370,Raw,Q50,0.1418898264,0.16539101536666664,0.18694766080000003,0.21090970463333336,0.23668614663333334,0.26131673876666667,0.2847943669333333,0.3125532162333334,0.34250910753333336,0.3706892266,0.3974695253666667,0.4218355188,0.45111792153333335,0.4814014302,0.5121492527333333,0.5335847325333333,0.5602614508,0.5905301175000001,0.6235168352666668,0.6575069749333333,0.6910333382,0.7258726093,0.7588660292333334,0.7918557460666668,0.8213008587666667,0.8500587939333334,0.8838713596,0.9168477479333332,0.9486037856666667,0.9828939698,1.0169455958333333,1.0505962458999998,1.0880598323666668,1.1235036773333333,1.1576509643333333,1.1916423403333332,1.2300549023333334,1.2668794769999998,1.3014615106666667,1.337535159,1.3725916396666669,1.4107676056666667,1.4500862870000002,1.4948174326666666,1.5355038970000001,1.5750084013333332,1.6183654049999998,1.6588758590000001,1.6978749539999998,1.7385438346666664,1.7750290926666663,1.8124742959999998,1.8551576336666666,1.8896791806666666,1.9221569293333332,1.9630499099999998,2.0091817726666665,2.0559883340000003,2.0961728293333337,2.135372248,2.1761106686666665,2.2132613063333335,2.251521708666667,2.2880997153333333,2.331338762666667,2.376189373333333,2.4260265713333333,2.4718305673333334,2.511821514333333,2.545294232666667,2.5879789799999995,2.6397770613333336,2.6848788163333333,2.7266105133333327,2.763879168666667,2.8077847013333326,2.8545400510000003,2.895656557,2.9377460353333333,2.9805892156666665,3.021793920999999,3.0649252593333447
ssp370,Raw,Q95,0.22598764264,0.2634383768533333,0.30110061824000006,0.3391347705533334,0.3749093887733334,0.41557882198000007,0.46173382675333335,0.50937002464,0.55541327642,0.6012758827600001,0.6476668527666667,0.6946488820466669,0.7413728440000001,0.7884276543800001,0.8355382653333335,0.8635969864666669,0.9094948274333335,0.9583195647933337,1.006162582136667,1.0546768178966672,1.1043891544000006,1.1541713592000007,1.2065233695666673,1.2564894797333341,1.3042102569000007,1.3544317239333339,1.4018814242333342,1.4520721238666674,1.4999243777333342,1.551087079800001,1.6037125829000007,1.6557634832666672,1.7069023167000008,1.7594449314333342,1.8131498721666677,1.863351754000001,1.9164777927333343,1.9680048746000012,2.020911295166668,2.075714817066668,2.131576525000001,2.187960481533335,2.2441515273000014,2.298670200466668,2.3560888172333345,2.412730521300001,2.4691631145000015,2.5257500129000015,2.5837672581333346,2.6395775794333347,2.6949043406000013,2.751528070766668,2.8111897595666684,2.8695337453000014,2.9280772771000017,2.9887902209000017,3.0472570002666686,3.1081576973000016,3.1672064034666683,3.2284318897666684,3.284006171666668,3.3462659687000014,3.406572121133335,3.4679878848666683,3.5283298854666683,3.588198858233335,3.6489322066666685,3.710438840233335,3.771209677900002,3.831143408133336,3.891931803866669,3.952085183433336,4.014092992100003,4.079010186600002,4.141007901800002,4.202711326566669,4.265419342966669,4.3307374909000025,4.3959582199000025,4.457003615733335,4.520215775000001,4.583747091491139
ssp585,Constrained,Q05,0.07599459416518961,0.09041333203933068,0.10565207459417862,0.12017913703964826,0.1371773897714694,0.15396901599966276,0.1724329396054367,0.19125147133933992,0.20523654649476786,0.22209938955739403,0.24189538182735246,0.2638536992947005,0.28522280310721515,0.3052186012280192,0.32034813823847647,0.3354509329293911,0.3581615324824721,0.382789512478697,0.4046790063886186,0.42832080447199994,0.4485747513653035,0.4716695650331711,0.49875926913535124,0.5145148726722093,0.5383021030225594,0.561262060934748,0.5849379760310705,0.6100385839682736,0.6369991301212172,0.6638475358246505,0.6913678632147411,0.7205459262473438,0.7467870396873767,0.7757341259378858,0.8065101250291594,0.8382880274186535,0.8675768312418523,0.8973505163163954,0.9365019551071749,0.9712588274312463,1.0078556635794669,1.042852153460402,1.0748982623337875,1.1121241860966142,1.1464126829829695,1.1784055705332215,1.21367118035729,1.245534614197273,1.279313967197239,1.3094319429906371,1.3414437327378141,1.376527066206317,1.412786005413922,1.4230332800850258,1.4565816124890427,1.4872307053700873,1.5121235311411396,1.5448322378135488,1.5794576695374065,1.6115267492075571,1.6415331769640986,1.67271405420205,1.7035882858765163,1.7395075477624513,1.7744474448757803,1.8157951620981887,1.8535106799119216,1.888658822812071,1.924379594123918,1.9589311602132156,1.9891847486842291,2.0212754154153516,2.0548282653618166,2.0884163649509433,2.1225483282812925,2.157438550629189,2.193927581793759,2.231328944846189,2.2637603037453866,2.30307663073533,2.3408247223111425,2.3727380517351015
ssp585,Constrained,Q50,0.1245319441907311,0.14862823722783583,0.1715198912716707,0.19490026849079756,0.21733080924618298,0.2393650872084099,0.26351757718067237,0.29131183003574185,0.31766819022543097,0.342329287787535,0.36928643344580664,0.39595719741356206,0.42813082403978436,0.4569049730051293,0.4842590364939347,0.5171413918553612,0.5484729002520331,0.5813292276466655,0.614474619357717,0.6484798768526701,0.679547165849157,0.7110235626149973,0.7432341452479211,0.7751236387820168,0.8094363066397176,0.8435750125272509,0.8779514448173537,0.9101250504234688,0.9436113105886902,0.9811123215871813,1.0218365129504328,1.061704631523922,1.0957369304055387,1.1350264225263729,1.1771018602342684,1.217214211884199,1.258483699130319,1.299044487199079,1.3382828431982636,1.3808986530620324,1.4250398750089044,1.4688313940789757,1.5152382887224924,1.5642126030218757,1.607448450245012,1.6455297293842726,1.6914807092793136,1.7423877332859217,1.7848381198577155,1.8271917675727398,1.8592364992590216,1.908402992526069,1.9574167034957313,2.0067380448505,2.052299695445869,2.0979886460138295,2.1486732207764185,2.1964631962648196,2.23949128665658,2.2876350899995948,2.3379726745341114,2.3871933632596885,2.4297737409721867,2.478562691569747,2.530277878592826,2.5785084534947504,2.62633682187367,2.6763917313452303,2.7241802980290313,2.7815506874166913,2.8317165335505785,2.878441626307627,2.931382557620449,2.9866022914473604,3.037493393436401,3.0890428131466585,3.1393604790598526,3.192309567378487,3.24696524179492,3.2997619864533,3.3518995491230132,3.4041078921316696
ssp585,Constrained,Q95,0.17735709411982237,0.2100607570113755,0.24520440642530628,0.2766718939622452,0.308450651208177,0.3446548798084117,0.3787018270204258,0.41382476990907024,0.4527146383619636,0.4982708360957331,0.5371090532020552,0.5767434643597442,0.62184273064538,0.6529696848825836,0.6939283146280513,0.739134672383433,0.7779365494815785,0.8194679001023215,0.863029221703167,0.8990762012483614,0.9381270276785935,0.9810374480917311,1.0240199029316273,1.0690285697224695,1.1130709571181834,1.1582342504014755,1.2019151442293452,1.241295846604152,1.286099622211706,1.3318258795369593,1.3819388171613844,1.4335913384836398,1.479992814850041,1.531488906626527,1.5873341257803197,1.6395036761995574,1.6934547232299917,1.7485993923425827,1.8016004537763177,1.8654491668024846,1.9207431655601663,1.9765279908823856,2.0331471299622197,2.0915784360020315,2.1499681900032237,2.2062290921974363,2.2640794629179424,2.3261409420516297,2.385906117804315,2.4462133470102505,2.50886458805406,2.574029805945026,2.6411827483582875,2.7064850166966914,2.7701097921736895,2.858704688805583,2.9221027265447233,2.982836567750319,3.04455693399314,3.108861467875599,3.176161368986127,3.2466143815998847,3.3137990995526696,3.384234526560648,3.451492539012906,3.5253190969194983,3.6000082141235423,3.672768327798067,3.747766593425201,3.8223413776283537,3.8965493931413877,3.964225518130611,4.040623712320293,4.11401912343604,4.191429748544661,4.268173491911676,4.345271611750471,4.424405533991295,4.505171706757771,4.583697931645896,4.66490382558069,4.738752643577544
ssp585,Raw,Q05,0.08023785335466667,0.09820673128266666,0.113991912892,0.13471169936,0.15150370402133337,0.16798821868533334,0.18543023160000002,0.20356598153000002,0.22347733878933332,0.241491474562,0.26247169361333333,0.28532837800666666,0.3081214489533333,0.3284494634,0.3462853642066667,0.36384918600666666,0.38746160054,0.41466431457333336,0.43975092725333337,0.4623135885933334,0.48540000638666664,0.5092157281333333,0.53587803376,0.56099216428,0.5858285470400001,0.6112118384866667,0.6356541433266667,0.6643912667333334,0.69232936598,0.72173054918,0.7515110102200001,0.7827074422933332,0.8112695318400002,0.8419318102133334,0.8757282062600001,0.9080109964199999,0.9393835975733333,0.9714660159866666,1.0035197955666666,1.0352765391333334,1.0745143176666665,1.1133603223333333,1.150076801133333,1.1831282491333333,1.2183077524666668,1.2532243378666668,1.2883473812666668,1.3207602274666668,1.3561951423333334,1.3901491060666669,1.4238567104666666,1.4600600451999999,1.4998177585333332,1.5416215174,1.5769015664666666,1.6101689006666666,1.6439085312666668,1.6772411658,1.7135970515333334,1.7491587520000003,1.7821496330000002,1.8168451408,1.8526770341999999,1.8921273966666667,1.9326562580666664,1.9770617080666666,2.0177008352,2.058736762,2.0997176431333333,2.1366060613999998,2.167900862533333,2.2028411961999996,2.238746473,2.2736807106666665,2.3111595328,2.348726834666667,2.3882357917333334,2.42707163,2.4617646096,2.501778898,2.5394837163333333,2.575816974840016
ssp585,Raw,Q50,0.15113909,0.1774918168,0.20325659529999998,0.23265999613333335,0.2598365743333333,0.2856279808333333,0.3163956336666667,0.3449839357666667,0.37623981400000006,0.4099266907666667,0.44485193456666666,0.4745543981666667,0.5102616805000001,0.5465075773,0.5797664913333335,0.6161236155333334,0.6512688853333334,0.6887632287000001,0.7261759546666667,0.7639869980666667,0.8045322539,0.8434412474666667,0.8814679183333333,0.9198983896333335,0.9584136093333334,0.9999614268333334,1.0398947162666667,1.0817849720333335,1.1231004936666666,1.1672630563333333,1.2113053426666667,1.2592200786666667,1.304070399,1.3538834226666667,1.4004971703333335,1.4493753553333333,1.4967791899999998,1.544924964,1.5927565766666667,1.643539197,1.694524041,1.7453081126666667,1.7921229283333335,1.8453123513333332,1.8975447936666665,1.948469462666667,2.001415118666667,2.054501354666667,2.1057822120000003,2.1597750176666666,2.21443523,2.267857006333333,2.323634140333333,2.3778702600000003,2.433539279,2.4870522456666673,2.550218851,2.6067311163333335,2.6632224963333333,2.7192326926666666,2.771422789666667,2.8235779206666667,2.883548691,2.9472963683333333,3.007846298,3.0668955943333334,3.123972057333333,3.1841687139999997,3.2383723336666663,3.2949089836666663,3.3507923206666668,3.4001157946666667,3.453185258,3.507117919666667,3.5629238146666666,3.6245512420000003,3.6819656673333334,3.7372589413333337,3.794588266,3.854750612666667,3.9101641306666663,3.9668276328222194
ssp585,Raw,Q95,0.2293372702933334,0.2698442016133334,0.31066296834000007,0.34926946284,0.39135550996000007,0.43542818026,0.48120725571333334,0.5301716204066668,0.5792061886733333,0.6298237846333334,0.6804133186666667,0.7293660707066668,0.7775158549466669,0.8285387330400001,0.8806396230333334,0.9300020094066669,0.9809866366333336,1.0345520310400003,1.0915827468933335,1.1481762074666668,1.202794984066667,1.2597642923333334,1.318222813,1.3761798838666668,1.4334342689333337,1.4888195218,1.5480249996666668,1.6027972832000001,1.6581422898666667,1.7191330839333336,1.7838036005333338,1.8442548040000002,1.906785552466667,1.9678542718666667,2.028520864066667,2.090298508266667,2.155936515066667,2.2199541282666675,2.283974848666667,2.3520233402000006,2.4216972612000007,2.4870706536666676,2.5531602348000013,2.6193887147333346,2.6919399164666675,2.7640004832000016,2.8339972993333347,2.907044701933335,2.980737738333335,3.0537765602000015,3.1269771268000017,3.201003345066668,3.277380627933335,3.3550898495333352,3.4310499234666687,3.5122359146666686,3.5921979131333353,3.6700345695333354,3.7488724717333355,3.8254189522666686,3.9072613622666688,3.9888927083333363,4.069588205133336,4.151382380666669,4.23418849106667,4.31857945806667,4.404925040000003,4.487618304333336,4.573013393933336,4.656411877933336,4.73897916106667,4.824549766933337,4.909891838400003,4.994187129000003,5.07917136926667,5.166817313400002,5.25584395326667,5.343513229800003,5.430895314333337,5.515615576800003,5.598191904600003,5.68801235811114
